month,long_return,short_return,long_short_return
2016-08,0.003764156175383943,0.010328913658712573,-0.00656475748332863
2016-09,-0.003119776629542295,-0.09131396809641067,0.08819419146686837
2016-10,0.026903500557110435,0.035359586680842305,-0.00845608612373187
2016-11,0.020084979512627575,0.03807062925023654,-0.017985649737608966
2016-12,0.022058144818647735,0.02222412761770902,-0.00016598279906128444
2017-01,0.03892425870575397,0.02116779619658992,0.017756462509164052
2017-02,0.005766921696520097,0.017758176588641327,-0.01199125489212123
2017-03,0.016460441687993647,-0.047638322904057194,0.06409876459205084
2017-04,0.0056378124043121374,-0.02026668901893576,0.0259045014232479
2017-05,0.037416508427718244,0.01477796326172616,0.022638545165992084
2017-06,0.018435033244105715,-0.0006982339727184844,0.0191332672168242
2017-07,-0.00110744272274533,-0.018658476869033876,0.017551034146288547
2017-08,0.03210743027425692,0.060148930304447346,-0.028041500030190424
2017-09,0.02402218965316686,-0.011941335330786828,0.035963524983953686
2017-10,0.026763330917243432,0.034459341072357735,-0.007696010155114303
2017-11,0.01209110647840151,0.04059337178778869,-0.02850226530938718
2017-12,0.04166643581766962,0.024059675965569034,0.017606759852100588
2018-01,-0.01821211461690201,-0.024590901500105445,0.006378786883203435
